source	interaction	target
P28482	1	Q9Y263
P28482	1	Q9UPT5
P28482	1	O00562
P28482	1	P43354
P28482	1	Q9UKX7
P28482	1	Q9NXR1
P28482	1	P12270
P28482	1	Q15648
P28482	1	Q96SB3
P28482	1	P50548
P28482	1	P33076
P23025	1	Q9UPV0
Q9UQF2	1	O14733
Q9UQF2	1	Q13009
P45983	1	Q9UQF2
Q9UQF2	1	P45983
Q9BY84	1	Q9UQF2
O15357	1	Q9UQF2
O15169	1	P25054
P49841	1	P25054
Q9Y2T1	1	P25054
Q5JTC6	1	P25054
P14778	1	P45983
P14778	1	P51617
P14778	1	Q9NPH3
Q9NPH3	1	P14778
P14778	1	O43187
Q13153	1	P08670
P60953	1	Q13153
Q13153	1	P60953
Q13153	1	P53667
Q13153	1	P10398
P17081	1	Q13153
Q13153	1	O95863
Q13153	1	P14598
Q13153	1	Q14155
Q13153	1	P35240
Q13153	1	P52565
Q13153	1	Q13418
Q13153	1	P78545
Q13153	1	P36871
Q13153	1	Q9UQ80
Q13153	1	Q13352
Q13153	1	Q99426
Q9Y243	1	P49841
Q9Y243	1	O15119
O95990	1	Q9Y243
P08571	1	O15455
Q92630	1	O43255
Q92630	1	Q14195
P0DMV9	1	P22413
Q8NES3	1	P46531
Q8NES3	1	Q04721
Q9H488	1	Q8NES3
P50591	1	O00220
O15169	1	Q9Y6R4
Q9Y6R4	1	Q8IVH8
Q9Y6R4	1	Q8N4C8
P41221	1	O14640
P40763	1	P41221
P41221	1	Q9UBE8
P41221	1	Q13467
P41221	1	P34925
P41221	1	Q9H461
P41221	1	Q9UP38
P41221	1	O60353
P41221	1	Q9ULV1
Q13635	1	P14635
O00141	1	Q92597
P42345	1	O00141
O00141	1	Q96PU5
O00141	1	Q9UN36
O95786	1	Q9UHD2
P13010	1	P78527
P11215	1	P05362
Q06124	1	P40763
O60674	1	Q06124
P78324	1	Q06124
Q06124	1	P32927
Q06124	1	Q8WU20
Q8WU20	1	Q06124
Q06124	1	Q9UQC2
Q9UQC2	1	Q06124
P46531	1	P10301
P46531	1	P78504
P78504	1	P46531
P49768	1	P46531
P46531	1	Q16665
Q92831	1	P46531
P46531	1	Q14469
P46531	1	P42345
P49841	1	P46531
P84022	1	P46531
P46531	1	Q13573
Q13573	1	P46531
Q9NR61	1	P46531
P41240	1	P46531
Q96JK9	1	P46531
Q9H488	1	P46531
O00505	1	P46531
P49336	1	P46531
P49810	1	P46531
O60684	1	P46531
P46531	1	Q9Y5J3
Q8IZL2	1	P46531
Q86Y01	1	P46531
O00629	1	P46531
Q9Y644	1	P46531
P09958	1	P46531
Q4G148	1	P46531
O00587	1	P46531
O75553	1	P46531
Q8NBL1	1	P46531
P78527	1	P22415
Q9UMN6	1	Q01201
Q9H492	1	Q13501
Q8IXH6	1	Q9H492
Q9NRM7	1	O95863
P35240	1	Q9NRM7
Q7L9L4	1	Q9NRM7
Q9H8S9	1	Q9NRM7
P67775	1	O15169
O15169	1	P49841
P49841	1	O15169
O15169	1	P84022
O14641	1	O15169
O15169	1	Q6ZNA4
O15169	1	O15105
P63092	1	O15169
Q5JTC6	1	O15169
P53355	1	Q7KZI7
P49841	1	Q7KZI7
Q7KZI7	1	Q8TEW0
Q7KZI7	1	Q7L804
Q7KZI7	1	P46939
P68400	1	O75925
P68400	1	P18858
P68400	1	P25490
P68400	1	P18887
P68400	1	P37840
P68400	1	P11831
P68400	1	P11388
P68400	1	P27540
P68400	1	Q9UBF6
P68400	1	Q13371
P68400	1	P52907
P68400	1	Q04724
P68400	1	Q15185
P68400	1	O95863
P68400	1	P51636
P68400	1	O95644
P68400	1	Q16666
P68400	1	P42768
P68400	1	P30260
P68400	1	P30622
P68400	1	P08575
P68400	1	P35221
P68400	1	P55010
P68400	1	P48426
P68400	1	Q06265
P68400	1	Q13829
P68400	1	O14737
P68400	1	Q92688
P68400	1	P41236
P68400	1	O75379
P68400	1	Q712K3
P68400	1	P05455
P68400	1	Q9ULV4
P68400	1	P53539
P68400	1	O43395
P68400	1	Q13144
P68400	1	Q16625
P68400	1	P56270
P68400	1	P35659
Q15596	1	P37231
P04150	1	P37231
P37231	1	P04150
P24468	1	P37231
P37231	1	P24468
P37231	1	P55055
P55055	1	P37231
P28702	1	P37231
P37231	1	P28702
P10828	1	P37231
P37231	1	Q13133
Q13133	1	P37231
Q13772	1	P37231
P67775	1	Q08999
P67775	1	P84022
P67775	1	P13639
P67775	1	Q8WUI4
P30153	1	P67775
P67775	1	Q12800
Q16549	1	P67775
Q9NRC8	1	Q9H9Y6
P49841	1	Q07812
P45983	1	Q07812
Q07812	1	O43464
Q07812	1	Q14249
Q07812	1	Q9NR28
Q07812	1	P10606
O14640	1	P05412
O14640	1	P84022
O14640	1	Q9Y4D1
P34925	1	O14640
Q9UP38	1	O14640
O60353	1	O14640
Q9HCP0	1	O14640
P31431	1	O14640
Q01196	1	P01730
Q92794	1	Q01196
P23025	1	P07992
Q92859	1	P53355
Q6W2J9	1	Q99496
Q93009	1	O15151
O75925	1	Q13485
O75925	1	P17844
Q86YT6	1	P78504
P78504	1	Q04721
P78504	1	Q9UM47
Q99759	1	Q13163
Q92905	1	Q13485
Q13485	1	P53355
P06730	1	Q13485
Q8N2W9	1	Q13485
P05412	1	Q13485
P84022	1	Q13485
O15105	1	Q13485
P12757	1	Q13485
P35658	1	Q13485
Q12891	1	Q13485
Q9NZC7	1	Q13485
Q9UPN9	1	Q13485
P49790	1	Q13485
P12755	1	Q13485
Q9UKB1	1	Q13485
P49841	1	P24385
P40763	1	P24385
P45983	1	P61978
Q9H2X6	1	Q9UBE8
P36897	1	Q9H2X6
Q9H2X6	1	P12755
Q9H2X6	1	O00257
Q92597	1	P20338
Q99759	1	P53805
Q13627	1	P53805
P49768	1	Q92542
Q92542	1	P49768
Q9NZ42	1	P49768
Q96BI3	1	P49768
Q8WW43	1	P49768
P49755	1	P49768
Q92905	1	Q16665
Q92905	1	P05412
P14210	1	P08581
P08581	1	Q96S59
P08581	1	Q92990
P08581	1	Q13588
P25942	1	Q13114
P19438	1	Q13546
Q13501	1	Q13546
Q13546	1	O14920
O00220	1	Q13546
Q13546	1	Q5VWQ8
Q13546	1	Q8N5C8
P62877	1	P61081
Q15311	1	P60953
P60953	1	Q13177
P36897	1	P60953
Q15811	1	P60953
A7KAX9	1	P60953
P60953	1	P46940
Q14155	1	P60953
P52735	1	P60953
P60953	1	Q16584
P60953	1	Q92558
P52306	1	P60953
Q12982	1	P60953
Q9H4E7	1	P60953
Q86YT6	1	Q9NR61
Q9H2A7	1	O00574
Q92922	1	Q969G3
P21860	1	O00329
P21860	1	P42338
Q96JA1	1	P21860
Q9BYX4	1	Q9UHD2
Q96C10	1	Q9BYX4
Q16665	1	Q9H6Z9
Q9H6Z9	1	Q16665
P11234	1	Q15311
O15455	1	Q8N5C8
Q15633	1	Q9UPY3
P42345	1	Q15349
Q15349	1	P18848
P09874	1	Q16665
P09874	1	P18887
P09874	1	Q9Y5B9
P09874	1	Q8N2W9
P04792	1	P61088
P61088	1	Q13404
P67870	1	Q9UBF6
P67870	1	P55010
P67870	1	Q16625
P42345	1	Q8N122
Q8N122	1	P42345
Q9NQL2	1	Q8N122
Q9HB90	1	Q8N122
Q9UPZ9	1	Q8N122
Q9BQA5	1	P78527
Q8IZQ1	1	Q13501
Q9P0U3	1	Q16665
Q9NWT6	1	Q16665
P41227	1	Q16665
Q9Y3V2	1	Q16665
P01116	1	Q12967
P10114	1	Q12967
Q12967	1	Q92963
P02741	1	P05231
Q9UHD2	1	Q13501
Q13114	1	Q9UHD2
Q9UHD2	1	O14920
Q92844	1	Q9UHD2
Q96KP1	1	Q9UHD2
Q9UHD2	1	Q9H6S1
Q9UHD2	1	Q96CV9
Q9H171	1	Q9UHD2
P05114	1	Q92831
Q92831	1	P84022
Q92831	1	P33076
Q92831	1	Q06413
P31751	1	P42345
Q9UBI6	1	P31751
O95989	1	P31751
Q14116	1	Q13478
Q13177	1	P05412
Q13177	1	Q9BUB5
Q13177	1	P35240
Q9BXM7	1	O43464
Q9UKB1	1	Q9UMX1
Q9UMX1	1	O00422
O43312	1	Q9UMX1
P18887	1	Q96T60
P19784	1	P18887
P23443	1	P62753
P53355	1	O43293
P53355	1	P25205
P53355	1	P19105
P84022	1	P53355
Q9Y4R8	1	P42345
P60520	1	Q13501
Q13501	1	P51617
O14920	1	Q13501
O14920	1	Q15653
P42345	1	P40763
P23443	1	P42345
P42345	1	P23443
Q92574	1	P42345
P42345	1	Q9UBS0
P42345	1	P30622
P42345	1	Q9H1K1
P40763	1	P08238
O95433	1	P08238
P23443	1	P23588
P16471	1	O60674
Q9NSE2	1	P16471
P49841	1	Q96R06
P49841	1	P05412
P49841	1	P84022
P49841	1	Q04721
Q5VWQ8	1	P49841
P49841	1	Q9Y5Q3
Q9Y2T1	1	P49841
P49841	1	Q9UKT5
Q5JTC6	1	P49841
P49841	1	Q9HB09
P49841	1	P33076
P62877	1	Q00653
Q00653	1	Q01201
O14733	1	P45983
Q9UL54	1	O14733
O43283	1	O14733
Q9UPT6	1	O14733
Q9UBE8	1	P40763
O60674	1	P40763
P45983	1	P40763
P51617	1	P40763
P84022	1	P40763
Q13261	1	P40763
Q9NRF2	1	P40763
Q14626	1	P40763
Q6UXL0	1	P40763
P22607	1	P40763
Q8N6P7	1	P40763
P16591	1	P40763
P22455	1	P40763
P04792	1	P30793
Q96JA1	1	Q9ULV8
P24394	1	O60674
P24394	1	P31785
P24394	1	P78552
P78552	1	P24394
P09769	1	P37840
P43405	1	P37840
Q13627	1	P37840
P34947	1	P37840
Q5S007	1	P37840
P02788	1	Q86VZ4
P05412	1	Q9NQB0
P84022	1	Q9NQB0
Q9UKE5	1	Q9NQB0
Q99759	1	O14920
O60271	1	Q99759
Q99759	1	Q8IVH8
Q6Q0C0	1	Q99759
P13236	1	P51681
P13236	1	P32246
P01116	1	Q9NS23
P06730	1	P84022
Q9HBH9	1	P06730
Q9BUB5	1	P06730
Q14240	1	P06730
O14672	1	Q04721
O14672	1	Q9UM47
P51617	1	Q15750
O15105	1	Q15750
O43541	1	Q15750
Q9ULH7	1	P11831
Q969V6	1	P11831
O43293	1	P04150
O43293	1	P19105
O43293	1	Q96A00
O43293	1	O14950
O60674	1	P51692
O60674	1	Q14765
P42701	1	O60674
P31785	1	O60674
O60674	1	P41597
Q9NRF2	1	O60674
O60674	1	P38484
P38484	1	O60674
O60674	1	P02647
P78552	1	O60674
O60674	1	Q92783
O60674	1	Q9UQC2
Q96B97	1	O60674
O60674	1	Q92888
O60674	1	P20701
P09038	1	P22607
P09038	1	P21802
P09038	1	P31431
P09038	1	P22455
P98082	1	P36897
P98082	1	P41240
P98082	1	Q5VWQ8
P45983	1	P04150
P78527	1	P45983
P45983	1	P05412
P45983	1	Q8WYK2
Q9Y6W6	1	P45983
O95163	1	P45983
P45983	1	Q9NRA8
P45983	1	P84243
P45983	1	P19419
Q9Y239	1	P45983
P45983	1	P28324
P45983	1	Q9UPT6
Q9UPT6	1	P45983
P51452	1	P45983
P45983	1	Q06481
Q92730	1	P45983
Q8IXH6	1	P60520
Q06587	1	Q13642
P23443	1	P27708
P23443	1	O60825
P23443	1	Q03060
Q13145	1	Q13467
P13500	1	P51681
P13500	1	P32246
P13500	1	P41597
P27348	1	Q14814
Q13569	1	P04150
Q9NWZ3	1	P51617
P51617	1	O14920
Q9HAT8	1	P51617
P51617	1	Q8N2H9
Q8N2H9	1	P51617
P51617	1	Q9Y616
P51617	1	Q96FA3
Q96FA3	1	P51617
P51617	1	O43187
Q9H0E2	1	P51617
P19022	1	Q4KMG0
P39060	1	P35052
P04150	1	P84022
P04150	1	P24468
P24468	1	P04150
P04150	1	P08235
P08235	1	P04150
Q8IW41	1	P47712
P10147	1	P51681
Q16627	1	P51681
P36897	1	P84022
O95405	1	P36897
P36897	1	O95405
O15105	1	P36897
P36897	1	Q13347
P36897	1	P17813
Q13145	1	P36897
O43541	1	P36897
Q9HCE7	1	P36897
P36873	1	P36897
P36897	1	P37023
P63151	1	P36897
Q15172	1	P36897
P36897	1	Q01082
Q8TD19	1	Q9HC98
Q8TD19	1	Q8TDX7
P42701	1	Q14765
O75928	1	Q14765
Q14765	1	O43504
Q15746	1	P19105
Q13418	1	Q96A00
Q16512	1	Q96A00
Q9H1A4	1	O95997
Q9P0N9	1	Q92574
P78527	1	Q96T60
Q9NWZ3	1	Q9HAT8
Q9NWZ3	1	P14598
O14920	1	O00221
P51668	1	P12757
Q8N2W9	1	P84022
P05412	1	P84022
P84022	1	P05412
P05412	1	P15884
Q99986	1	P05412
Q00526	1	P05412
Q9P2Y5	1	Q99570
O95405	1	P84022
Q6ZNA4	1	P84022
O15105	1	P84022
P12757	1	P84022
P35658	1	P84022
Q14974	1	P84022
O43541	1	P84022
Q9HCE7	1	P84022
P49336	1	P84022
Q9UPN9	1	P84022
P49790	1	P84022
P12755	1	P84022
P36896	1	P84022
Q9UKB1	1	P84022
O15194	1	P84022
Q9GZU7	1	P84022
O14595	1	P84022
P78423	1	P49238
P17081	1	Q9UPT5
P34925	1	O14641
Q13145	1	O14641
Q9ULV1	1	O14641
P31431	1	O14641
Q9Y2G4	1	O14641
P21741	1	Q04721
Q9NR61	1	Q04721
Q96JK9	1	Q04721
Q8IZL2	1	Q04721
Q4G148	1	Q04721
O00587	1	Q04721
Q8NBL1	1	Q04721
Q12986	1	P11940
Q14242	1	P16581
O43791	1	Q13618
Q13557	1	P13688
P05362	1	P20702
P05362	1	P20701
P20701	1	P05362
P43034	1	P30622
Q8WVJ2	1	P43034
Q13469	1	Q14814
P16298	1	Q13469
P48454	1	Q13469
Q86Y07	1	Q13469
Q13131	1	Q16875
Q9H0M0	1	O15105
Q15583	1	Q9H0M0
P40933	1	P31785
P40933	1	Q13261
P40933	1	P14784
O15105	1	P36894
Q13145	1	P36894
O43541	1	P36894
P36894	1	Q13873
Q13873	1	P36894
O95393	1	P36894
O95476	1	P36894
Q15154	1	O15182
P47736	1	P61224
Q4KMG0	1	O60271
P80162	1	P25025
Q92542	1	P49810
Q92542	1	Q96BI3
Q96BI3	1	Q92542
Q8WW43	1	Q92542
P49765	1	P17948
P02787	1	P02786
P13232	1	P31785
O14964	1	O95405
Q9UL54	1	P19419
P43405	1	Q13094
Q9UQC2	1	A7KAX9
O96013	1	P62826
P25105	1	P09471
Q9BUB5	1	O43597
Q9BUB5	1	P47712
Q96PU5	1	O15105
P48551	1	Q00978
Q00978	1	P48551
Q12904	1	Q9HAU4
Q9NR61	1	Q9UM47
P34947	1	P07550
P07550	1	P84996
Q92734	1	O15027
P10147	1	P32246
Q16627	1	P32246
O15467	1	P32246
Q16663	1	P32246
P55773	1	P32246
Q13131	1	O95863
Q16512	1	O95863
Q8IU81	1	P14316
O15467	1	P41597
O00175	1	P41597
P41240	1	P09769
Q9NWQ8	1	P41240
P41240	1	P08575
Q07912	1	Q9Y5X1
P30530	1	Q63HR2
Q6ZNA4	1	O15105
Q6ZNA4	1	P12757
Q6ZNA4	1	Q96CW1
Q02763	1	Q8NFZ5
Q15389	1	Q02763
O15123	1	Q02763
Q02763	1	Q13588
O95841	1	Q02763
Q7Z5L9	1	P14316
P55055	1	Q03181
Q03181	1	P55055
P28702	1	Q03181
Q03181	1	P28702
Q03181	1	Q13133
Q13133	1	Q03181
O15105	1	Q04771
O15105	1	Q9HAU4
O15105	1	Q9HCE7
Q9HCE7	1	O15105
O15105	1	Q8N5C8
O15105	1	P37023
Q96JK9	1	Q9UM47
Q8IZL2	1	Q9UM47
P22694	1	P08138
P20936	1	P51636
Q5VU43	1	P10644
Q13523	1	P19419
P16298	1	O95644
P48454	1	O95644
Q14155	1	Q07960
Q14155	1	Q5S007
Q5S007	1	Q14155
Q99969	1	Q99788
P35442	1	P13612
P10451	1	P13612
Q13261	1	P14784
P43405	1	Q13261
P52735	1	Q07960
P00734	1	P55085
P00747	1	P55085
Q15466	1	O00482
P52306	1	P61224
Q9H4E7	1	P61224
P01116	1	O00329
P24468	1	P28702
P28702	1	P24468
P10827	1	P24468
P24468	1	P10827
P24468	1	P10589
Q9HAU4	1	P12757
Q15466	1	P55055
Q15466	1	P28702
Q15466	1	P10827
Q15466	1	P41235
Q15466	1	P10828
Q15466	1	Q13133
Q15466	1	P10826
Q9Y2Z0	1	Q9Y239
P52799	1	Q8IV61
P42768	1	P61160
P19784	1	P42768
P01116	1	P42338
Q9HBW0	1	Q15654
P15498	1	P43405
P43405	1	P15498
P15498	1	Q13588
Q12866	1	P15498
Q8TEW0	1	Q9Y624
P60510	1	O75531
Q9NZ42	1	P34925
Q96BI3	1	Q9NZ42
Q8WW43	1	Q9NZ42
Q86V24	1	Q9UKG1
Q96A54	1	Q9UKG1
P34925	1	Q9H461
Q14289	1	O43294
O43541	1	Q04771
Q13873	1	Q04771
P27037	1	Q04771
P28702	1	P55055
P55055	1	P28702
P52306	1	P62834
Q9H4E7	1	P62834
P12643	1	P05186
P12643	1	Q13873
P12643	1	P61160
P43405	1	P68366
P43405	1	Q14289
P43405	1	Q71U36
P43405	1	Q9GZY6
P43405	1	P51452
P43405	1	P05106
P43405	1	P78314
P43405	1	Q13422
P43405	1	Q8WV28
Q13145	1	P37023
P08476	1	Q13145
P09529	1	Q13145
Q15389	1	P35590
P10827	1	P28702
P28702	1	P10827
P10828	1	P28702
P28702	1	P10828
P10826	1	P28702
P28702	1	P10826
P28702	1	P10589
P28702	1	P43354
P63092	1	Q08828
P43116	1	P63092
P15289	1	P69905
P69905	1	Q86VB7
P58340	1	Q9UNS2
Q16549	1	P28324
O95477	1	P02647
P02647	1	O95477
P00738	1	P02647
P02647	1	P04180
P02647	1	P02649
Q9NRA1	1	P16234
Q14012	1	Q9UQL6
Q6W2J9	1	Q9UQL6
O43541	1	Q96FA3
Q9HCE7	1	O43541
Q8WU20	1	Q13588
Q5S007	1	P26038
Q07890	1	P01116
P10826	1	P10827
P10827	1	P10826
Q15643	1	P10827
P16298	1	P19484
P16298	1	O00429
Q96BI3	1	P49810
Q8WW43	1	P49810
Q9UPT6	1	Q16584
P21802	1	Q13588
P19875	1	P25025
P19876	1	P25025
P09341	1	P25025
Q6IN85	1	P60510
Q92734	1	Q96JE7
P07942	1	P23229
P07942	1	P48509
P36873	1	Q13422
Q03405	1	P05106
P00749	1	Q03405
Q9UQ13	1	P01116
Q9UQ13	1	O14807
P06744	1	Q9UKV5
P52306	1	P01116
P49356	1	P01116
Q92565	1	P01116
P49354	1	P01116
Q0VAM2	1	P01116
Q9BQ69	1	Q9UP38
Q13131	1	O60825
Q13131	1	O00418
Q13131	1	Q9H0B6
Q13131	1	Q9GZY8
Q13131	1	Q06210
Q13627	1	O75533
Q13627	1	Q96S94
P30530	1	Q13588
Q9HBW0	1	Q03113
P55317	1	Q14938
O96014	1	O60353
Q9H1J7	1	O60353
Q15643	1	P10828
Q92974	1	Q07960
P49767	1	P35916
P84996	1	Q08828
P35442	1	Q08722
Q13418	1	Q13765
Q13418	1	E9PAV3
Q13418	1	O14950
Q13418	1	Q96C90
P02741	1	P78380
Q15746	1	Q92614
Q15746	1	O14950
Q15746	1	P14649
P30622	1	Q14203
Q16512	1	P36871
P61160	1	P36896
P27037	1	P36896
P08476	1	P36896
Q2M2I8	1	Q96CW1
O95393	1	P37023
Q9UK05	1	P37023
Q14393	1	Q12866
Q13444	1	P05106
P15151	1	Q495A1
P08476	1	P27037
P58166	1	P27037
P55103	1	P27037
Q14393	1	P30530
O95684	1	Q15691
P19784	1	P08575
P08575	1	Q86WV1
P62714	1	Q8WUI4
Q13129	1	Q92963
P35318	1	O15218
P35318	1	O60895
P30872	1	P09471
P12821	1	P01019
Q9BXY4	1	P31431
P01031	1	P21730
P49913	1	P25090
P0DJI8	1	P25090
P01024	1	Q16581
P01024	1	P20702
Q9NZN5	1	Q07960
Q92888	1	Q07960
Q07960	1	P48426
Q9Y4G8	1	P10114
Q8N6T3	1	Q5S007
P61011	1	P08240
Q03113	1	Q92888
Q9UQB8	1	Q92558
O95136	1	Q03113
Q92633	1	Q03113
Q5JTC6	1	Q9HCP0
P02671	1	P20702
Q9Y6E0	1	Q9Y2H1
P04004	1	P06756
P19784	1	Q712K3
P19784	1	Q13144
P14174	1	P04233
P25940	1	O75056
P98172	1	P54760
P35442	1	P23229
Q92854	1	O15031
P55317	1	O00712
O95967	1	P15502
Q9UBX5	1	P15502
Q15276	1	Q9UJ41
Q9UJ41	1	P20339
P20827	1	P29320
Q9H6P5	1	P52655
Q2M2I8	1	Q9BXS5
P52306	1	P08134
P52306	1	P62745
P48454	1	O00429
P24723	1	Q9BZL6
Q9BZL6	1	Q9UBF8
Q96T37	1	P18583
Q9BZE9	1	Q9H867
Q4KMG0	1	Q12982
Q13492	1	P53675
P49356	1	O14807
Q9NSA1	1	P22455
O96013	1	P18084
Q13443	1	P18084
O43660	1	P52272
Q9Y3A5	1	Q7Z2Z2
O95747	1	P55011
O43157	1	Q92854
Q92854	1	O43157
Q8TAT6	1	Q92890
Q86U70	1	P50458
O14788	1	O00300
O95433	1	P30793
Q14242	1	P16109
O94813	1	Q8WZ75
O94813	1	P35052
P30153	1	P62714
Q6N021	1	O15294
O43151	1	O15294
P18074	1	P19447
Q8IZL9	1	Q9UPZ9
Q13523	1	Q9Y2Y9
Q01664	1	Q12857
Q8ND76	1	O94921
Q96BR1	1	Q13045
P15289	1	P68871
P68871	1	Q86VB7
Q6UN15	1	P51003
P01008	1	Q07954
Q9GZY8	1	O00429
P55157	1	P04114
Q9NX18	1	P21912
Q16629	1	Q9UBU9
P84103	1	Q9UBU9
Q99459	1	P52272
O95476	1	Q14693
P04275	1	P00451
P13725	1	Q99650
Q8NEV9	1	Q6UWB1
Q96ED9	1	Q7Z7A1
P57059	1	Q6UUV9
Q9H4A3	1	O95747
Q13275	1	O60462
P47871	1	P84996
Q99748	1	P56159
P20827	1	P21709
Q76LX8	1	P04275
Q92834	1	P61006
Q9UBD9	1	P26992
Q9P0J1	1	P08559
P33076	1	P48382
P01009	1	Q07954
P49354	1	O14807
O15078	1	P61006
Q9P2J9	1	P08559
P78317	1	Q13952
O75665	1	Q13099
Q8TAS1	1	Q15637
P61457	1	P35680
P23193	1	O95071
P00734	1	Q07954
P00734	1	O00254
Q96CJ1	1	P55199
O60462	1	P49767
P49767	1	O60462
P02649	1	Q92673
Q14767	1	P35555
Q14703	1	Q70SY1
Q96JC9	1	P55199
Q8WYL5	1	Q9BR76
P98160	1	Q13332
P04114	1	P01130
Q15154	1	Q8N4C6
Q15276	1	P20339
Q13443	1	P06756
O15230	1	P48509
P00747	1	Q13797
P48651	1	Q8WTV0
P48651	1	Q6NYC1
P04070	1	Q9UNN8
P15151	1	Q15762
O43508	1	Q9NP84
P02462	1	P06756
P24821	1	Q13683
Q08209	-1	P21333
P53805	-1	Q08209
Q08209	-1	Q13522
Q00535	-1	P16949
Q00535	-1	P29474
Q00535	-1	P06400
Q00535	-1	Q02750
Q00535	-1	Q13794
Q00535	-1	Q96RR4
Q00535	-1	Q02078
Q00535	-1	Q8NEB9
Q00535	-1	P62136
Q00535	-1	Q13153
Q00535	-1	P04150
Q00535	-1	P07814
Q00535	-1	Q8IWU2
Q00535	-1	Q15833
Q00535	-1	O60331
Q13976	-1	P50552
Q13976	-1	P04792
Q13976	-1	P11831
Q13976	-1	Q14847
P49674	-1	Q9GZV5
O95835	-1	Q9GZV5
P48730	-1	Q9GZV5
Q9NRM7	-1	Q9GZV5
Q9GZV5	-1	P37231
Q9GZV5	-1	O14640
Q9UDY2	-1	Q9GZV5
Q4VCS5	-1	Q9GZV5
O60341	-1	P60709
Q13438	-1	Q9HBA0
P17612	-1	Q14643
P31749	-1	Q14643
P17612	-1	Q9NQ66
P17252	-1	Q9NQ66
Q9NQ66	-1	Q96QT4
P62873	-1	Q9NQ66
P12931	-1	P17302
P12931	-1	P35222
P12931	-1	Q14247
P12931	-1	Q03135
P12931	-1	P49407
P12931	-1	P61586
P12931	-1	P60484
P17706	-1	P12931
P12931	-1	P01112
P12931	-1	P46527
P12931	-1	P29317
P12931	-1	P23528
P29350	-1	P12931
P12931	-1	Q14790
P12931	-1	P05107
P12931	-1	Q13322
P12931	-1	P10301
P12931	-1	P67775
P67775	-1	P12931
P12931	-1	P61978
P12931	-1	P53355
P12931	-1	P19022
P12931	-1	P34741
Q13191	-1	P12931
P41240	-1	P12931
P12931	-1	P51636
P12931	-1	P50402
P12931	-1	P20936
P12931	-1	P52565
P12931	-1	O43597
P12931	-1	P18206
P12931	-1	P41235
P12931	-1	Q99961
Q9HD43	-1	P12931
P12931	-1	P63010
P12931	-1	P05106
P12931	-1	P52757
P12931	-1	P20701
P12931	-1	Q14118
P12931	-1	Q8IVP5
P42574	-1	Q13813
P17612	-1	P19174
P17252	-1	P19174
P19174	-1	Q96QT4
P10586	-1	P19174
P00519	-1	P19174
Q12913	-1	P19174
Q13190	-1	Q13563
P14314	-1	Q13563
O15111	-1	Q9NQC7
Q9NQC7	-1	Q12933
Q9NQC7	-1	Q9Y4K3
Q9NQC7	-1	Q9Y6K9
Q9NQC7	-1	P20749
O14920	-1	Q9NQC7
P07947	-1	P11802
P41240	-1	P07947
P27635	-1	P07947
P17612	-1	P16949
P17612	-1	Q01970
P17612	-1	Q9GZU1
P17612	-1	Q7Z2W7
P17612	-1	P20020
P17612	-1	P61586
P17612	-1	P36956
P17612	-1	Q9BY41
P17612	-1	Q92837
P17612	-1	P55211
P17612	-1	P03372
P17612	-1	O60716
P17612	-1	Q92934
P17612	-1	O14558
P17612	-1	P35568
P17612	-1	P49840
P17612	-1	Q9GZQ8
P17612	-1	P17655
Q99835	-1	P17612
Q16539	-1	P17612
P17612	-1	P19793
P17612	-1	Q96RR4
P17612	-1	P04049
P17612	-1	Q86UR1
P17612	-1	P13807
P17612	-1	P11137
P17612	-1	P25054
P67775	-1	P17612
P17612	-1	P49841
P17612	-1	P11831
P17612	-1	P05114
P17612	-1	P27708
P17612	-1	Q12802
P17612	-1	Q96PU5
P17612	-1	Q14847
P17612	-1	P07550
P17612	-1	O95644
P17612	-1	P35240
P17612	-1	P52565
P17612	-1	Q9H0K1
P17612	-1	Q13131
P17612	-1	P21731
P09341	-1	P17612
P17612	-1	Q13522
P17612	-1	P48549
P17612	-1	P35611
Q9UBI6	-1	P17612
P17612	-1	O43665
P17612	-1	Q00536
P17612	-1	P15924
P17612	-1	Q96SB3
P17612	-1	P33076
P17612	-1	Q15054
P17612	-1	Q9H2S1
P29350	-1	P06239
P27361	-1	P06239
P28482	-1	P06239
Q13191	-1	P06239
P41240	-1	P06239
P43405	-1	P06239
P08575	-1	P06239
Q9HD43	-1	P06239
Q9Y2R2	-1	P06239
P06493	-1	Q13586
P17252	-1	P17302
P27361	-1	P17302
P28482	-1	P17302
P17252	-1	P29966
P17252	-1	Q01970
P17252	-1	P20020
P17252	-1	Q01844
P17252	-1	P29474
P17252	-1	P38936
P17252	-1	P05204
P17252	-1	P24844
P17252	-1	P10415
P17252	-1	P23528
P17252	-1	P35568
P17252	-1	P49840
P17252	-1	P29350
P17252	-1	Q92793
P17252	-1	P04049
O60346	-1	P17252
P17252	-1	Q86UR1
P17252	-1	Q96KS0
P17252	-1	P22681
P67775	-1	P17252
P17252	-1	P08581
P17252	-1	P49841
P17252	-1	P11831
P17252	-1	P05114
P17252	-1	Q96A00
P17252	-1	O95644
P17252	-1	Q05682
P17252	-1	P52565
P17252	-1	P09651
P17252	-1	Q15121
P17252	-1	Q9UBS0
P17252	-1	Q5JVS0
Q6ZVD8	-1	P17252
P17252	-1	P21731
P17252	-1	P30622
P17252	-1	Q16854
P17252	-1	P35611
P17252	-1	O94856
P17252	-1	Q99418
P17252	-1	Q05209
P17252	-1	P21399
